Date,Department,Resource_ID,Cloud_Service,Resource_Type,Region,CPU_Usage_Percent,Memory_Usage_Percent,Storage_Usage_GB,Usage_Hours,Cost_USD
2025-05-24 00:00:00,Finance,RES10264,Compute,Serverless,US East,74.98,81.84,59.91,22.99,55.15
2025-05-24 00:00:00,HR,RES00190,Compute,Virtual Machine,Europe,64.39,67.96,54.94,9.81,61.58
2025-05-24 00:00:00,HR,RES03638,Storage,Block Storage,Europe,75.24,67.66,64.58,13.07,26.66
2025-05-24 00:00:00,HR,RES07251,Networking,Load Balancer,US West,18.75,30.13,66.97,8.11,24.02
2025-05-24 00:00:00,IT,RES00894,Networking,Load Balancer,Asia Pacific,88.81,77.41,412.05,11.59,50.42
2025-05-24 00:00:00,IT,RES01605,Database,Database Server,Europe,76.33,77.16,145.94,20.73,167.92
2025-05-24 00:00:00,IT,RES04220,Database,Data Warehouse,Asia Pacific,34.93,50.54,29.21,22.16,202
2025-05-24 00:00:00,IT,RES04818,Storage,Block Storage,Asia Pacific,61.13,44.51,70.1,14.72,12
2025-05-24 00:00:00,IT,RES06945,Compute,Serverless,Europe,73.07,84.86,175.65,4.79,37.98
2025-05-24 00:00:00,IT,RES07452,Compute,Container,Asia Pacific,71.1,61.69,27.14,10.09,44.47
2025-05-24 00:00:00,IT,RES08029,Networking,Network Gateway,Europe,53.32,63.43,261.6,8.11,47.16
2025-05-24 00:00:00,IT,RES08230,Storage,Block Storage,US East,45.45,48.38,201.11,20.97,17.51
2025-05-24 00:00:00,IT,RES09250,Networking,Load Balancer,US East,87.87,79.48,161.47,12.15,54.4
2025-05-24 00:00:00,Marketing,RES04546,Storage,Object Storage,Asia Pacific,25.29,47.49,141.18,7.03,18.84
2025-05-24 00:00:00,Marketing,RES05447,Networking,Network Gateway,India,19.49,26.36,88.29,9.6,21.65
2025-05-24 00:00:00,Marketing,RES11310,Storage,Object Storage,Asia Pacific,89.57,76.68,103.14,11.61,26.51
2025-05-24 00:00:00,Operations,RES00171,Storage,Object Storage,US East,58.26,53.74,167.11,13.78,22.71
2025-05-24 00:00:00,Operations,RES04833,Database,Database Server,Europe,35.96,35.87,83.72,4.08,47.23
2025-05-24 00:00:00,Operations,RES07872,Networking,Load Balancer,US West,61.33,64.32,37.29,6.67,36.33
2025-05-24 00:00:00,Sales,RES00414,Compute,Serverless,US East,6.05,16.2,98.61,15.76,22.09
2025-05-24 00:00:00,Sales,RES02153,Compute,Virtual Machine,US East,19.35,36.98,118.69,13.56,52.89
2025-05-24 00:00:00,Sales,RES06220,Networking,Load Balancer,US East,83.76,77.8,52.67,12.12,51.72
2025-05-24 00:00:00,Sales,RES11235,Networking,Load Balancer,US East,68.49,78.58,117.5,13.44,48.11
2025-05-24 00:00:00,Sales,RES11902,Database,Data Warehouse,US East,63.15,73.33,263.74,12.71,125.25
2025-05-25 00:00:00,Finance,RES00554,Compute,Container,Asia Pacific,51.32,45.75,140.03,23.91,70.72
2025-05-25 00:00:00,Finance,RES01532,Database,Data Warehouse,India,49.81,48.38,99.07,21.55,165.25
2025-05-25 00:00:00,Finance,RES06773,Compute,Container,Europe,49.56,53.72,71.74,4.84,27.47
2025-05-25 00:00:00,Finance,RES07233,Database,Data Warehouse,US West,32.19,58.38,269.84,22.25,210.63
2025-05-25 00:00:00,Finance,RES07710,Storage,Block Storage,US West,76.19,70.58,304.84,17.96,30.54
2025-05-25 00:00:00,HR,RES03713,Compute,Container,US East,23.55,19.02,188.91,12.93,26.57
2025-05-25 00:00:00,HR,RES11662,Compute,Virtual Machine,US West,54.07,45.02,328.82,6.48,42.35
2025-05-25 00:00:00,IT,RES00778,Networking,Network Gateway,India,49.63,49.37,257.14,22.83,59.16
2025-05-25 00:00:00,IT,RES04027,Networking,Network Gateway,Asia Pacific,33.02,25.46,29.06,5.95,33.23
2025-05-25 00:00:00,IT,RES05548,Storage,Object Storage,India,67.17,69.85,75.9,16.32,29.77
2025-05-25 00:00:00,IT,RES08514,Database,Database Server,Europe,64.32,60.59,66.75,9.59,87.03
2025-05-25 00:00:00,IT,RES11114,Compute,Virtual Machine,India,57.18,65.39,129.39,19.08,64.4
2025-05-25 00:00:00,IT,RES11965,Compute,Virtual Machine,India,5,28.69,70.85,10.2,28.65
2025-05-25 00:00:00,Marketing,RES00521,Storage,Object Storage,India,17.3,47.95,203.87,10.42,5.6
2025-05-25 00:00:00,Marketing,RES00677,Compute,Virtual Machine,US East,6.09,37.19,81.43,13.67,42.2
2025-05-25 00:00:00,Operations,RES05585,Compute,Container,Europe,71.87,81.72,49.59,11.75,52.87
2025-05-25 00:00:00,Operations,RES09501,Database,Database Server,India,63.21,64,145.32,21.43,138.94
2025-05-25 00:00:00,Sales,RES01163,Storage,Object Storage,Europe,92.65,87.42,324.02,18.73,40.2
2025-05-25 00:00:00,Sales,RES01449,Compute,Container,India,77.89,68.36,83.16,18.93,55.08
2025-05-26 00:00:00,Finance,RES04009,Compute,Virtual Machine,Asia Pacific,28.62,42.3,34.87,5.63,33.09
2025-05-26 00:00:00,Finance,RES05687,Compute,Container,Europe,33.06,31.78,198.11,20.19,47.98
2025-05-26 00:00:00,Finance,RES07007,Storage,Object Storage,US East,14.41,56.34,103.25,10.35,16.57
2025-05-26 00:00:00,HR,RES02062,Storage,Object Storage,Europe,78.24,73.35,94.06,22.02,22.12
2025-05-26 00:00:00,HR,RES08752,Compute,Serverless,India,17.4,33.21,99.85,21.07,34.97
2025-05-26 00:00:00,IT,RES00535,Database,Database Server,India,11.96,38.17,262.46,15.29,95.93
2025-05-26 00:00:00,IT,RES00979,Storage,Object Storage,US West,24.17,52.36,180.97,5.54,5.61
2025-05-26 00:00:00,IT,RES01646,Database,Database Server,Europe,74.11,67.85,141.12,21.24,175.9
2025-05-26 00:00:00,IT,RES04181,Compute,Serverless,India,38.07,49.61,28.99,8.02,21.89
2025-05-26 00:00:00,IT,RES05001,Compute,Container,India,82.47,83.52,52.17,19.01,54.39
2025-05-26 00:00:00,IT,RES06381,Compute,Virtual Machine,India,87.29,80.38,67.81,11.2,54.08
2025-05-26 00:00:00,IT,RES10081,Compute,Virtual Machine,US East,31.28,31.09,71.05,8.22,34.07
2025-05-26 00:00:00,IT,RES10110,Compute,Container,US East,69.38,77.63,73.68,11.08,43.8
2025-05-26 00:00:00,IT,RES10750,Compute,Virtual Machine,India,47.35,47.22,101.8,11.27,44.67
2025-05-26 00:00:00,Marketing,RES07092,Database,Data Warehouse,Asia Pacific,70.14,65.29,25.13,19.09,191.58
2025-05-26 00:00:00,Marketing,RES11020,Database,Database Server,US East,62.54,56.03,64.14,7.44,76.34
2025-05-26 00:00:00,Marketing,RES11116,Networking,Load Balancer,US East,46.19,48.72,43.3,18.26,50.9
2025-05-26 00:00:00,Operations,RES04724,Compute,Serverless,US East,5.08,24.83,81.92,14.96,22.37
2025-05-26 00:00:00,Operations,RES05663,Networking,Network Gateway,Europe,61.21,46.66,117.24,6.21,34.64
2025-05-26 00:00:00,Operations,RES07603,Database,Database Server,India,15.56,32.93,37.54,16.05,94.07
2025-05-26 00:00:00,Operations,RES08019,Compute,Container,Europe,33.57,38.64,77.08,8.41,30.47
2025-05-26 00:00:00,Operations,RES08292,Compute,Virtual Machine,US West,98,96.59,92.62,15.62,80.65
2025-05-26 00:00:00,Operations,RES08320,Database,Data Warehouse,Europe,11.96,15.67,132.92,13.72,126.02
2025-05-26 00:00:00,Operations,RES10899,Networking,Load Balancer,Europe,81.83,68.16,212.74,8.28,50.61
2025-05-26 00:00:00,Sales,RES00685,Database,Data Warehouse,US East,44.2,56.37,210.62,13.49,127.61
2025-05-26 00:00:00,Sales,RES01127,Compute,Serverless,India,97.97,98,183.77,6.03,38.5
2025-05-26 00:00:00,Sales,RES04070,Storage,Object Storage,India,48.46,64.62,442.39,22.91,21.31
2025-05-26 00:00:00,Sales,RES11606,Networking,Network Gateway,India,33.91,49.31,453.05,12.83,39.6
2025-05-27 00:00:00,Finance,RES01205,Database,Database Server,India,70.66,71.72,191.97,23.92,160.34
2025-05-27 00:00:00,Finance,RES01396,Compute,Virtual Machine,Asia Pacific,48.24,62.69,39.55,20.18,79.17
2025-05-27 00:00:00,Finance,RES07448,Storage,Block Storage,US East,78.09,78.82,297.89,15.29,31.02
2025-05-27 00:00:00,Finance,RES10315,Database,Database Server,US West,42.69,55.72,300.31,14.77,118.42
2025-05-27 00:00:00,Finance,RES11054,Storage,Object Storage,US East,67.53,61.7,84.49,12.49,32
2025-05-27 00:00:00,HR,RES03864,Database,Database Server,India,9.02,25.37,336.75,13.68,76.33
2025-05-27 00:00:00,HR,RES05592,Compute,Container,US West,41.88,37.51,65.96,16.92,49.92
2025-05-27 00:00:00,HR,RES07217,Storage,Object Storage,India,58.55,67.17,51.92,9.1,25.08
2025-05-27 00:00:00,HR,RES09072,Database,Data Warehouse,India,45.45,52.28,30.88,6.98,67.15
2025-05-27 00:00:00,HR,RES09155,Compute,Serverless,Europe,70.04,70.4,84.37,11.31,45.37
2025-05-27 00:00:00,HR,RES10619,Compute,Serverless,India,20.54,17.66,97.14,8.43,24.07
2025-05-27 00:00:00,IT,RES01537,Database,Database Server,India,47.72,65.27,65.71,14.36,95.36
2025-05-27 00:00:00,IT,RES02986,Storage,Block Storage,India,60.22,68.82,194.87,9.44,21.58
2025-05-27 00:00:00,IT,RES03370,Networking,Network Gateway,India,79.07,77.39,31.07,4.3,37.05
2025-05-27 00:00:00,IT,RES04203,Compute,Serverless,US East,59.81,66.36,124.22,15.48,43.88
2025-05-27 00:00:00,IT,RES04645,Networking,Network Gateway,India,29.14,33.04,64.47,15.73,35.77
2025-05-27 00:00:00,IT,RES05874,Compute,Virtual Machine,Europe,17.49,26.63,117.92,5.56,18.46
2025-05-27 00:00:00,IT,RES06613,Compute,Container,India,64.12,56.33,212.07,23.18,56.99
2025-05-27 00:00:00,IT,RES07762,Compute,Virtual Machine,Asia Pacific,47.68,58.34,120.85,10.62,46.73
2025-05-27 00:00:00,IT,RES09404,Database,Data Warehouse,Asia Pacific,13.08,16.44,15.77,11.64,111.09
2025-05-27 00:00:00,IT,RES11631,Database,Data Warehouse,India,9.65,15.11,59.9,4.95,45.29
2025-05-27 00:00:00,Marketing,RES00941,Storage,Block Storage,US East,56.84,40.77,150.99,8.49,19.78
2025-05-27 00:00:00,Marketing,RES08114,Storage,Object Storage,US East,61.62,92.18,162.43,8.9,23.07
2025-05-27 00:00:00,Operations,RES00181,Compute,Container,Asia Pacific,70.53,65.59,35.59,10.28,40.17
2025-05-27 00:00:00,Operations,RES02577,Storage,Object Storage,Europe,41.57,25.83,77.97,4.65,15.51
2025-05-27 00:00:00,Operations,RES04572,Storage,Block Storage,Asia Pacific,14.55,36.34,164.61,22.44,11.23
2025-05-27 00:00:00,Operations,RES07868,Storage,Block Storage,US East,68.55,66.74,193.5,15.8,27.97
2025-05-27 00:00:00,Sales,RES02595,Storage,Object Storage,US East,70.05,63.36,67.24,10.25,19.86
2025-05-27 00:00:00,Sales,RES10537,Compute,Virtual Machine,Europe,65.3,58.29,314.89,16.09,79.66
2025-05-28 00:00:00,Finance,RES10660,Storage,Block Storage,Europe,57.26,62.58,51.53,20,26.81
2025-05-28 00:00:00,Finance,RES10830,Compute,Container,US East,52.39,50.2,70.25,5.88,28.02
2025-05-28 00:00:00,HR,RES00182,Compute,Virtual Machine,US West,16.79,46.14,50.6,15.59,51.93
2025-05-28 00:00:00,HR,RES00878,Compute,Virtual Machine,Europe,66.61,67.8,37.26,5.44,42.13
2025-05-28 00:00:00,HR,RES02116,Compute,Serverless,India,12.62,17.02,30.38,12.8,22.58
2025-05-28 00:00:00,HR,RES03189,Networking,Network Gateway,India,36.76,56.77,98.07,22.02,58.35
2025-05-28 00:00:00,HR,RES04194,Compute,Virtual Machine,Europe,29.57,45,110.08,9.13,39.43
2025-05-28 00:00:00,HR,RES04306,Compute,Container,India,98,87.68,279.93,22.96,67.22
2025-05-28 00:00:00,HR,RES07037,Compute,Virtual Machine,Asia Pacific,19.91,28.51,180.85,15.39,54.87
2025-05-28 00:00:00,IT,RES01015,Database,Database Server,India,74.57,89.03,43.86,20.98,141.12
2025-05-28 00:00:00,IT,RES05214,Compute,Virtual Machine,US East,14.08,19.01,87.8,10.15,34.8
2025-05-28 00:00:00,IT,RES07424,Networking,Load Balancer,India,9.69,23.72,97.82,15.59,36.13
2025-05-28 00:00:00,IT,RES08462,Compute,Container,US West,54.35,35.88,128.52,8.62,33.14
2025-05-28 00:00:00,IT,RES11468,Networking,Network Gateway,US West,41.8,52.58,121.89,18.27,56.05
2025-05-28 00:00:00,Marketing,RES11747,Compute,Container,Europe,51.82,64.01,794.52,12.14,48.63
2025-05-28 00:00:00,Operations,RES02483,Storage,Block Storage,India,39.87,23.21,117.14,19.86,23.43
2025-05-28 00:00:00,Operations,RES04635,Compute,Virtual Machine,India,68.52,83.24,180.54,22.28,77.52
2025-05-28 00:00:00,Operations,RES11141,Database,Database Server,US East,70.47,65.86,177.59,12.76,110.92
2025-05-28 00:00:00,Sales,RES01890,Storage,Block Storage,US East,63.59,53.66,85.29,5.14,27.19
2025-05-28 00:00:00,Sales,RES07724,Database,Database Server,US West,74.56,55.28,97.78,17.39,139.53
2025-05-29 00:00:00,Finance,RES00488,Storage,Object Storage,India,49.05,47.03,1240.64,20.53,30.12
2025-05-29 00:00:00,Finance,RES01950,Networking,Load Balancer,Europe,65.3,65.94,88.91,11.46,48.78
2025-05-29 00:00:00,Finance,RES06943,Networking,Network Gateway,Europe,86.2,68.7,55.84,7.1,49.46
2025-05-29 00:00:00,Finance,RES07039,Compute,Virtual Machine,India,98,86.86,285.92,7.52,57.96
2025-05-29 00:00:00,Finance,RES10403,Compute,Serverless,India,88.68,84.89,104.98,18.21,66.32
2025-05-29 00:00:00,Finance,RES10964,Database,Database Server,India,80.73,77.24,260.57,9.7,72.54
2025-05-29 00:00:00,Finance,RES11327,Compute,Virtual Machine,India,13.9,27.64,117.21,23.05,62.14
2025-05-29 00:00:00,HR,RES05285,Storage,Block Storage,India,79.66,75.87,151.54,11.11,27.14
2025-05-29 00:00:00,HR,RES09814,Compute,Serverless,US East,5,27.74,199.47,11.43,19.14
2025-05-29 00:00:00,IT,RES01719,Networking,Network Gateway,Asia Pacific,8.31,37.12,105.2,10.25,30.72
2025-05-29 00:00:00,IT,RES05937,Compute,Serverless,Europe,8.46,17,326.87,4.13,6.51
2025-05-29 00:00:00,IT,RES06505,Compute,Container,India,18.51,36.88,43.31,5.4,6.87
2025-05-29 00:00:00,IT,RES08984,Compute,Virtual Machine,Europe,46.61,46.25,136.5,12.08,45.68
2025-05-29 00:00:00,IT,RES09118,Storage,Block Storage,India,57.62,53.03,74.89,16.09,19.71
2025-05-29 00:00:00,IT,RES11673,Database,Database Server,India,85.13,82.98,2353.89,21.1,150.28
2025-05-29 00:00:00,IT,RES11727,Compute,Serverless,Asia Pacific,46.31,45.06,64.79,13.57,37.94
2025-05-29 00:00:00,IT,RES11842,Compute,Container,US East,75.29,68.26,37.78,12.74,47.66
2025-05-29 00:00:00,Marketing,RES07580,Database,Database Server,India,32.45,60.73,466.69,15.11,97.7
2025-05-29 00:00:00,Operations,RES01001,Storage,Block Storage,Europe,74.99,75.78,83.3,19.88,25.71
2025-05-29 00:00:00,Operations,RES01805,Networking,Network Gateway,India,51.5,64.21,68.81,22.86,61.6
2025-05-29 00:00:00,Operations,RES02762,Database,Data Warehouse,India,71.02,72.06,408.59,6.11,67.9
2025-05-29 00:00:00,Operations,RES06297,Database,Data Warehouse,US East,11.3,40.76,53.97,12.59,118.72
2025-05-29 00:00:00,Operations,RES08683,Compute,Serverless,Europe,57,47.35,91.14,22.18,46.46
2025-05-29 00:00:00,Operations,RES09031,Database,Data Warehouse,Europe,67.66,69.45,47.1,16.68,176.33
2025-05-29 00:00:00,Operations,RES10177,Compute,Container,US East,58.46,56.3,38.97,18.38,58.09
2025-05-29 00:00:00,Operations,RES11769,Compute,Container,Asia Pacific,72.28,66.04,114.65,18.58,58.41
2025-05-29 00:00:00,Operations,RES11938,Database,Data Warehouse,US East,14.99,35.51,82.67,4.77,50.1
2025-05-29 00:00:00,Sales,RES01683,Storage,Block Storage,Asia Pacific,32.33,18.9,44.39,11.38,13.01
2025-05-29 00:00:00,Sales,RES01923,Compute,Container,US East,13.56,26.48,564.53,18.67,41.14
2025-05-29 00:00:00,Sales,RES03857,Storage,Object Storage,US West,77.01,70.22,111.25,6.2,27.25
2025-05-29 00:00:00,Sales,RES03930,Storage,Block Storage,India,31.75,39.32,848.86,11.42,25.45
2025-05-30 00:00:00,Finance,RES00298,Database,Database Server,Asia Pacific,19.89,17.04,111.37,21.51,159.29
2025-05-30 00:00:00,Finance,RES04296,Database,Data Warehouse,US East,85.55,72.65,153.88,22.19,211.37
2025-05-30 00:00:00,Finance,RES05076,Compute,Virtual Machine,Europe,41.19,35.57,94.22,6.47,32.38
2025-05-30 00:00:00,Finance,RES07091,Storage,Object Storage,India,16.31,40.64,374.77,21.4,20.59
2025-05-30 00:00:00,IT,RES03632,Compute,Container,US West,63.76,64.48,87.21,21.77,65.35
2025-05-30 00:00:00,IT,RES04089,Storage,Object Storage,US East,43.37,48.01,113.17,20.7,25.81
2025-05-30 00:00:00,IT,RES09460,Database,Data Warehouse,India,98,91.52,37.47,10.67,105.53
2025-05-30 00:00:00,IT,RES09589,Compute,Virtual Machine,India,20.26,41.22,54.46,17.71,54
2025-05-30 00:00:00,Marketing,RES05511,Database,Database Server,US West,18.07,31.42,104.78,11.36,90.77
2025-05-30 00:00:00,Operations,RES06231,Database,Database Server,US East,44.38,36.96,55.72,13.44,104.68
2025-05-30 00:00:00,Operations,RES11073,Compute,Virtual Machine,US East,68.39,67.54,229.55,22.36,83.87
2025-05-30 00:00:00,Sales,RES05714,Compute,Container,India,24.71,47.95,63.02,21.66,41.24
2025-05-30 00:00:00,Sales,RES09962,Database,Database Server,US East,89.2,72.44,105.86,8.92,82.87
2025-05-31 00:00:00,Finance,RES00939,Database,Database Server,Europe,54.55,50.03,141.47,11.75,101.6
2025-05-31 00:00:00,Finance,RES01511,Compute,Container,US East,55.71,67.15,58.41,19.69,50.41
2025-05-31 00:00:00,Finance,RES03252,Storage,Block Storage,India,80.16,93.41,154.24,11.06,30.8
2025-05-31 00:00:00,HR,RES03113,Compute,Container,India,98,88.15,71.3,8.05,43.92
2025-05-31 00:00:00,IT,RES00421,Storage,Block Storage,Asia Pacific,13.31,20.01,210.95,19.96,12.86
2025-05-31 00:00:00,IT,RES04799,Compute,Container,India,48.14,51.78,461.41,12.14,42.59
2025-05-31 00:00:00,IT,RES05419,Compute,Virtual Machine,US East,30.02,32.79,113.55,4.65,27.92
2025-05-31 00:00:00,IT,RES05545,Database,Data Warehouse,US East,11.89,35.88,52.12,14.11,117.21
2025-05-31 00:00:00,IT,RES06508,Compute,Virtual Machine,India,40.75,66.31,82.62,10.92,47.4
2025-05-31 00:00:00,IT,RES08374,Storage,Block Storage,India,89.5,89.46,182.84,21.71,30.08
2025-05-31 00:00:00,IT,RES11618,Networking,Load Balancer,US West,60.1,52.3,327.39,23.88,71.21
2025-05-31 00:00:00,IT,RES11754,Networking,Load Balancer,Europe,70.55,61.7,99.27,19.59,73.64
2025-05-31 00:00:00,Operations,RES00186,Database,Database Server,Asia Pacific,30.52,31.03,77.5,8.58,76.95
2025-05-31 00:00:00,Operations,RES09567,Storage,Object Storage,US West,70.33,77.38,46.71,15.47,20.71
2025-05-31 00:00:00,Sales,RES10487,Storage,Block Storage,India,73.31,58.88,85.91,17.49,26.49
2025-06-01 00:00:00,Finance,RES01082,Compute,Container,US West,60.05,74.75,99.06,18.31,51.64
2025-06-01 00:00:00,Finance,RES01417,Compute,Container,Asia Pacific,74.89,80.67,185.56,10.65,47.69
2025-06-01 00:00:00,Finance,RES10968,Database,Data Warehouse,Asia Pacific,41.8,61.58,170.22,11.82,123.64
2025-06-01 00:00:00,HR,RES06964,Compute,Container,US West,74.26,80.3,63.91,14.19,55.84
2025-06-01 00:00:00,IT,RES01637,Networking,Load Balancer,US East,63.56,71.75,114.57,22.9,65.5
2025-06-01 00:00:00,IT,RES04849,Compute,Container,US East,55.72,70.65,130.45,4.96,25.07
2025-06-01 00:00:00,IT,RES06655,Storage,Object Storage,Europe,43.53,47.27,210.65,11.41,16.38
2025-06-01 00:00:00,IT,RES10002,Database,Database Server,Europe,40.24,29.49,176.06,21.98,171.32
2025-06-01 00:00:00,IT,RES10349,Compute,Virtual Machine,India,32.52,40.42,34.82,11.45,40.3
2025-06-01 00:00:00,Marketing,RES05164,Storage,Object Storage,Asia Pacific,71.63,78.99,272.82,7.5,26.02
2025-06-01 00:00:00,Marketing,RES07334,Storage,Object Storage,Europe,44.18,78.55,202.47,9.38,25.07
2025-06-01 00:00:00,Operations,RES00204,Compute,Container,US East,5.84,18.88,237.9,17.57,29.51
2025-06-01 00:00:00,Operations,RES03907,Database,Data Warehouse,Europe,38.86,51.1,64.78,11.67,122.25
2025-06-01 00:00:00,Operations,RES05772,Compute,Serverless,India,12.48,22.33,146.6,18.49,29.65
2025-06-01 00:00:00,Operations,RES07465,Storage,Block Storage,Europe,31.16,28.79,188.18,21.13,21.65
2025-06-01 00:00:00,Operations,RES10603,Database,Data Warehouse,India,86.93,98,48.25,4.3,61.52
2025-06-01 00:00:00,Sales,RES09638,Database,Database Server,India,38.55,48.5,47.43,7.26,55.48
2025-06-01 00:00:00,Sales,RES11807,Networking,Network Gateway,US East,84.07,81.95,35.58,12.63,58.28
2025-06-02 00:00:00,Finance,RES01143,Networking,Network Gateway,Asia Pacific,48.63,52.92,325.83,8.42,35.99
2025-06-02 00:00:00,HR,RES06914,Compute,Virtual Machine,Europe,58.97,54.93,55.28,6.69,41.28
2025-06-02 00:00:00,IT,RES02414,Storage,Block Storage,US East,34.91,39.58,149.81,21.72,16.15
2025-06-02 00:00:00,IT,RES03053,Compute,Serverless,India,61.04,74.05,98.42,18.22,49.25
2025-06-02 00:00:00,IT,RES04729,Compute,Serverless,US East,35.65,45.7,136.62,5.36,22.74
2025-06-02 00:00:00,IT,RES05624,Database,Data Warehouse,India,98,98,39.91,23.78,197.34
2025-06-02 00:00:00,IT,RES07239,Database,Database Server,India,32.84,30.66,48.06,8.98,54.52
2025-06-02 00:00:00,IT,RES11003,Compute,Container,US East,48.65,39.67,99.45,6.8,25.85
2025-06-02 00:00:00,IT,RES11556,Compute,Serverless,India,19.71,40.4,83.22,19.29,31.62
2025-06-02 00:00:00,IT,RES11607,Database,Data Warehouse,India,16.3,14.87,320.82,6.26,47.45
2025-06-02 00:00:00,Marketing,RES06931,Compute,Virtual Machine,US East,7.23,13.61,37.85,9.36,27.51
2025-06-02 00:00:00,Operations,RES00216,Compute,Virtual Machine,Asia Pacific,46.28,62.87,64.39,22.5,85.7
2025-06-02 00:00:00,Operations,RES01318,Storage,Object Storage,US East,78.1,84.9,84.88,18.54,32.34
2025-06-02 00:00:00,Operations,RES03326,Compute,Virtual Machine,US East,22.81,44.18,40.75,15.83,53.22
2025-06-02 00:00:00,Operations,RES06393,Compute,Serverless,India,85.77,84.64,113.55,15.44,52.07
2025-06-02 00:00:00,Operations,RES11671,Compute,Virtual Machine,India,41.28,42.02,107.33,19.1,59.48
2025-06-02 00:00:00,Sales,RES00986,Compute,Serverless,India,30.01,30.72,48.05,10.48,18.49
